filename,width,height,class,xmin,ymin,xmax,ymax
Shanghai_79.jpg,650,650,parking lot,272,568,413,633
Vegas_637.jpg,650,650,parking lot,258,497,305,542
Vegas_637.jpg,650,650,parking lot,333,482,359,556
Vegas_637.jpg,650,650,parking lot,273,568,321,592
Vegas_637.jpg,650,650,parking lot,273,439,325,467
Vegas_637.jpg,650,650,parking lot,203,467,230,553
Vegas_637.jpg,650,650,parking lot,4,1,285,306
Shanghai_849.jpg,650,650,parking lot,340,446,418,475
Shanghai_849.jpg,650,650,parking lot,4,531,85,558
Shanghai_849.jpg,650,650,parking lot,417,309,473,330
Vegas_556.jpg,650,650,parking lot,117,282,174,318
Vegas_556.jpg,650,650,parking lot,192,318,249,352
Vegas_556.jpg,650,650,parking lot,274,348,332,384
Vegas_556.jpg,650,650,parking lot,199,507,245,537
Vegas_556.jpg,650,650,parking lot,257,471,308,507
Vegas_556.jpg,650,650,parking lot,319,440,362,475
Vegas_556.jpg,650,650,parking lot,382,460,422,510
Vegas_556.jpg,650,650,parking lot,435,513,500,581
Vegas_556.jpg,650,650,parking lot,305,600,384,648
Vegas_556.jpg,650,650,parking lot,298,562,359,587
Vegas_556.jpg,650,650,parking lot,120,440,223,517
Vegas_556.jpg,650,650,parking lot,80,338,148,397
Vegas_556.jpg,650,650,parking lot,15,340,61,407
Vegas_556.jpg,650,650,parking lot,11,142,127,168
Vegas_556.jpg,650,650,parking lot,141,154,269,184
Vegas_556.jpg,650,650,parking lot,17,106,152,137
Vegas_556.jpg,650,650,parking lot,166,117,327,149
Vegas_556.jpg,650,650,parking lot,188,77,331,107
Vegas_556.jpg,650,650,parking lot,10,63,88,87
Vegas_556.jpg,650,650,parking lot,113,67,143,85
Vegas_556.jpg,650,650,parking lot,378,4,399,105
Vegas_556.jpg,650,650,parking lot,324,40,351,74
Vegas_556.jpg,650,650,parking lot,438,260,465,330
Vegas_556.jpg,650,650,parking lot,607,577,637,621
Vegas_556.jpg,650,650,parking lot,262,208,324,263
Vegas_280.jpg,650,650,parking lot,135,37,214,63
Vegas_280.jpg,650,650,parking lot,56,37,122,60
Vegas_280.jpg,650,650,parking lot,9,37,44,60
Vegas_280.jpg,650,650,parking lot,54,79,90,101
Vegas_280.jpg,650,650,parking lot,132,82,202,104
Vegas_584.jpg,650,650,parking lot,333,475,515,499
Vegas_584.jpg,650,650,parking lot,564,325,596,389
Vegas_584.jpg,650,650,parking lot,156,349,190,407
Vegas_584.jpg,650,650,parking lot,176,411,204,507
Vegas_584.jpg,650,650,parking lot,221,310,261,388
Vegas_584.jpg,650,650,parking lot,246,397,282,495
Vegas_584.jpg,650,650,parking lot,191,130,223,264
Vegas_584.jpg,650,650,parking lot,120,138,145,224
Vegas_584.jpg,650,650,parking lot,221,121,339,140
Vegas_584.jpg,650,650,parking lot,426,117,606,148
Vegas_555.jpg,650,650,parking lot,332,60,360,195
Vegas_555.jpg,650,650,parking lot,363,34,431,52
Vegas_555.jpg,650,650,parking lot,473,23,536,47
Vegas_555.jpg,650,650,parking lot,512,93,548,160
Vegas_555.jpg,650,650,parking lot,383,77,490,111
Vegas_555.jpg,650,650,parking lot,391,134,496,176
Shanghai_524.jpg,650,650,parking lot,211,581,253,646
Shanghai_524.jpg,650,650,parking lot,155,220,221,236
Shanghai_524.jpg,650,650,parking lot,587,173,619,219
Shanghai_524.jpg,650,650,parking lot,437,607,474,646
Shanghai_524.jpg,650,650,parking lot,411,447,433,505
Vegas_428.jpg,650,650,parking lot,52,400,124,456
Vegas_428.jpg,650,650,parking lot,114,345,181,397
Vegas_428.jpg,650,650,parking lot,56,279,103,338
Vegas_428.jpg,650,650,parking lot,4,329,38,385
Vegas_428.jpg,650,650,parking lot,8,464,83,517
Vegas_428.jpg,650,650,parking lot,53,137,103,192
Vegas_428.jpg,650,650,parking lot,28,20,96,67
Vegas_428.jpg,650,650,parking lot,106,79,163,110
Vegas_428.jpg,650,650,parking lot,191,39,228,67
Vegas_428.jpg,650,650,parking lot,158,8,222,28
Vegas_428.jpg,650,650,parking lot,17,114,53,189
Vegas_536.jpg,650,650,parking lot,45,3,70,99
Vegas_536.jpg,650,650,parking lot,42,125,65,334
Vegas_536.jpg,650,650,parking lot,72,220,105,352
Vegas_536.jpg,650,650,parking lot,147,248,430,301
Vegas_536.jpg,650,650,parking lot,132,317,374,337
Vegas_536.jpg,650,650,parking lot,368,192,501,242
Vegas_536.jpg,650,650,parking lot,380,146,498,175
Vegas_536.jpg,650,650,parking lot,525,13,556,93
Vegas_536.jpg,650,650,parking lot,523,106,557,299
Vegas_419.jpg,650,650,parking lot,79,1,99,51
Vegas_419.jpg,650,650,parking lot,77,52,100,134
Vegas_419.jpg,650,650,parking lot,81,144,107,435
Vegas_419.jpg,650,650,parking lot,608,568,638,647
Shanghai_774.jpg,650,650,parking lot,230,401,543,628
Shanghai_774.jpg,650,650,parking lot,112,520,221,648
Shanghai_774.jpg,650,650,parking lot,586,574,647,650
Shanghai_731.jpg,650,650,parking lot,183,316,230,414
Shanghai_731.jpg,650,650,parking lot,233,428,270,495
Vegas_95.jpg,650,650,parking lot,587,1,610,72
Vegas_95.jpg,650,650,parking lot,588,95,610,207
Vegas_95.jpg,650,650,parking lot,464,442,488,498
Vegas_95.jpg,650,650,parking lot,85,513,148,531
Shanghai_560.jpg,650,650,parking lot,584,547,613,598
Vegas_451.jpg,650,650,parking lot,4,235,196,256
Vegas_451.jpg,650,650,parking lot,190,262,219,332
Vegas_451.jpg,650,650,parking lot,45,278,84,340
Vegas_451.jpg,650,650,parking lot,102,270,166,338
Vegas_451.jpg,650,650,parking lot,49,358,150,380
Vegas_451.jpg,650,650,parking lot,252,447,280,478
Vegas_451.jpg,650,650,parking lot,208,495,243,554
Vegas_451.jpg,650,650,parking lot,201,560,225,611
Vegas_451.jpg,650,650,parking lot,32,426,106,462
Vegas_451.jpg,650,650,parking lot,1,609,36,634
Vegas_451.jpg,650,650,parking lot,500,165,648,187
Vegas_451.jpg,650,650,parking lot,486,209,570,228
Vegas_451.jpg,650,650,parking lot,181,4,212,64
Vegas_451.jpg,650,650,parking lot,99,119,151,138
Vegas_451.jpg,650,650,parking lot,306,332,329,357
Shanghai_620.jpg,650,650,parking lot,46,144,148,187
Shanghai_620.jpg,650,650,parking lot,39,201,213,266
Shanghai_620.jpg,650,650,parking lot,222,222,298,268
Shanghai_620.jpg,650,650,parking lot,204,289,384,342
Shanghai_620.jpg,650,650,parking lot,23,273,186,320
Shanghai_620.jpg,650,650,parking lot,315,509,418,562
Shanghai_620.jpg,650,650,parking lot,423,574,541,626
Shanghai_229.jpg,650,650,parking lot,287,499,309,531
Shanghai_229.jpg,650,650,parking lot,239,595,262,643
Vegas_333.jpg,650,650,parking lot,3,85,102,107
Vegas_333.jpg,650,650,parking lot,116,93,281,112
Vegas_333.jpg,650,650,parking lot,290,95,471,119
Vegas_333.jpg,650,650,parking lot,478,95,650,122
Vegas_333.jpg,650,650,parking lot,39,151,65,190
Vegas_333.jpg,650,650,parking lot,15,160,38,189
Vegas_333.jpg,650,650,parking lot,89,151,110,197
Vegas_333.jpg,650,650,parking lot,116,154,141,195
Vegas_333.jpg,650,650,parking lot,163,154,187,199
Vegas_333.jpg,650,650,parking lot,192,151,216,198
Vegas_333.jpg,650,650,parking lot,243,159,265,198
Vegas_333.jpg,650,650,parking lot,266,155,290,195
Vegas_333.jpg,650,650,parking lot,309,148,337,170
Vegas_333.jpg,650,650,parking lot,332,170,371,193
Vegas_333.jpg,650,650,parking lot,40,203,63,250
Vegas_333.jpg,650,650,parking lot,14,202,38,254
Vegas_333.jpg,650,650,parking lot,89,205,113,254
Vegas_333.jpg,650,650,parking lot,117,209,142,252
Vegas_333.jpg,650,650,parking lot,161,207,188,250
Vegas_333.jpg,650,650,parking lot,196,209,219,250
Vegas_333.jpg,650,650,parking lot,239,209,266,252
Vegas_333.jpg,650,650,parking lot,270,211,294,229
Vegas_333.jpg,650,650,parking lot,12,264,39,308
Vegas_333.jpg,650,650,parking lot,40,262,65,308
Vegas_333.jpg,650,650,parking lot,87,264,113,313
Vegas_333.jpg,650,650,parking lot,117,270,144,309
Vegas_333.jpg,650,650,parking lot,164,253,189,305
Vegas_333.jpg,650,650,parking lot,193,260,216,287
Vegas_333.jpg,650,650,parking lot,8,356,148,374
Vegas_333.jpg,650,650,parking lot,227,289,269,321
Vegas_333.jpg,650,650,parking lot,231,347,275,375
Vegas_333.jpg,650,650,parking lot,283,378,346,428
Vegas_333.jpg,650,650,parking lot,171,360,222,402
Vegas_333.jpg,650,650,parking lot,590,419,646,441
Vegas_333.jpg,650,650,parking lot,621,370,650,399
Vegas_333.jpg,650,650,parking lot,582,479,610,636
Vegas_333.jpg,650,650,parking lot,630,483,650,638
Vegas_333.jpg,650,650,parking lot,177,570,211,650
Vegas_333.jpg,650,650,parking lot,224,479,267,547
Vegas_333.jpg,650,650,parking lot,315,468,346,507
Vegas_333.jpg,650,650,parking lot,276,512,319,559
Vegas_333.jpg,650,650,parking lot,233,583,268,650
Vegas_333.jpg,650,650,parking lot,330,559,402,650
Vegas_333.jpg,650,650,parking lot,514,562,561,613
Vegas_333.jpg,650,650,parking lot,488,619,538,649
Vegas_333.jpg,650,650,parking lot,550,132,649,210
Vegas_600.jpg,650,650,parking lot,341,548,395,597
Vegas_600.jpg,650,650,parking lot,394,608,439,650
Vegas_600.jpg,650,650,parking lot,11,450,153,478
Vegas_600.jpg,650,650,parking lot,159,466,245,495
Vegas_600.jpg,650,650,parking lot,54,605,106,627
Vegas_600.jpg,650,650,parking lot,105,570,157,597
Vegas_600.jpg,650,650,parking lot,156,549,182,566
Vegas_600.jpg,650,650,parking lot,85,357,139,403
Vegas_600.jpg,650,650,parking lot,4,259,46,307
Vegas_600.jpg,650,650,parking lot,11,336,33,373
Shanghai_317.jpg,650,650,parking lot,229,28,309,69
Shanghai_317.jpg,650,650,parking lot,245,59,328,104
Shanghai_1020.jpg,650,650,parking lot,511,116,549,149
Shanghai_1020.jpg,650,650,parking lot,528,158,564,191
Shanghai_1020.jpg,650,650,parking lot,548,199,585,239
Vegas_96.jpg,650,650,parking lot,585,351,608,425
Vegas_96.jpg,650,650,parking lot,585,439,609,512
Vegas_96.jpg,650,650,parking lot,586,551,609,643
Vegas_285.jpg,650,650,parking lot,66,109,121,131
Vegas_475.jpg,650,650,parking lot,176,162,203,263
Vegas_475.jpg,650,650,parking lot,190,275,217,439
Vegas_475.jpg,650,650,parking lot,210,451,238,525
Vegas_475.jpg,650,650,parking lot,264,464,289,560
Vegas_475.jpg,650,650,parking lot,290,448,355,471
Vegas_475.jpg,650,650,parking lot,348,404,372,443
Vegas_475.jpg,650,650,parking lot,339,271,370,401
Vegas_475.jpg,650,650,parking lot,254,294,311,428
Vegas_475.jpg,650,650,parking lot,257,242,333,271
Vegas_475.jpg,650,650,parking lot,172,48,202,128
Vegas_475.jpg,650,650,parking lot,247,3,301,125
Vegas_475.jpg,650,650,parking lot,320,1,351,117
Vegas_475.jpg,650,650,parking lot,182,3,203,44
Vegas_475.jpg,650,650,parking lot,566,145,594,297
Vegas_475.jpg,650,650,parking lot,568,302,599,454
Vegas_475.jpg,650,650,parking lot,582,468,608,542
Vegas_475.jpg,650,650,parking lot,608,59,647,82
Vegas_475.jpg,650,650,parking lot,196,635,342,650
Vegas_302.jpg,650,650,parking lot,44,346,77,366
Vegas_302.jpg,650,650,parking lot,590,95,614,125
Vegas_302.jpg,650,650,parking lot,68,112,104,131
Shanghai_216.jpg,650,650,parking lot,183,590,498,613
Vegas_593.jpg,650,650,parking lot,360,79,422,444
Vegas_593.jpg,650,650,parking lot,305,50,337,333
Vegas_593.jpg,650,650,parking lot,316,346,345,479
Vegas_593.jpg,650,650,parking lot,435,59,469,466
Vegas_593.jpg,650,650,parking lot,7,532,176,553
Vegas_593.jpg,650,650,parking lot,10,490,160,511
Vegas_593.jpg,650,650,parking lot,170,338,202,447
Vegas_593.jpg,650,650,parking lot,182,452,204,565
Vegas_593.jpg,650,650,parking lot,127,362,147,466
Vegas_593.jpg,650,650,parking lot,53,322,106,468
Vegas_593.jpg,650,650,parking lot,135,4,194,235
Vegas_593.jpg,650,650,parking lot,42,101,127,264
Vegas_593.jpg,650,650,parking lot,33,7,101,85
Shanghai_771.jpg,650,650,parking lot,513,602,635,622
Shanghai_771.jpg,650,650,parking lot,502,562,595,583
Shanghai_1241.jpg,650,650,parking lot,531,545,556,594
Shanghai_1241.jpg,650,650,parking lot,499,417,527,475
Shanghai_1241.jpg,650,650,parking lot,516,475,547,543
Shanghai_1241.jpg,650,650,parking lot,544,594,569,639
Vegas_363.jpg,650,650,parking lot,20,112,574,135
Vegas_363.jpg,650,650,parking lot,18,148,297,177
Vegas_363.jpg,650,650,parking lot,316,186,346,346
Vegas_363.jpg,650,650,parking lot,44,348,307,370
Vegas_363.jpg,650,650,parking lot,81,389,395,411
Vegas_363.jpg,650,650,parking lot,371,163,394,364
Vegas_363.jpg,650,650,parking lot,398,163,424,368
Vegas_363.jpg,650,650,parking lot,445,150,473,368
Vegas_363.jpg,650,650,parking lot,473,163,503,368
Vegas_363.jpg,650,650,parking lot,531,162,554,372
Vegas_363.jpg,650,650,parking lot,559,158,587,372
Vegas_363.jpg,650,650,parking lot,480,391,597,409
Vegas_363.jpg,650,650,parking lot,13,577,72,597
Vegas_252.jpg,650,650,parking lot,232,333,265,353
Vegas_252.jpg,650,650,parking lot,4,140,146,160
Vegas_252.jpg,650,650,parking lot,213,2,237,69
Shanghai_130.jpg,650,650,parking lot,107,76,476,99
Shanghai_130.jpg,650,650,parking lot,106,99,477,122
Shanghai_130.jpg,650,650,parking lot,104,133,479,154
Shanghai_130.jpg,650,650,parking lot,106,155,477,177
Shanghai_130.jpg,650,650,parking lot,100,185,426,206
Shanghai_130.jpg,650,650,parking lot,321,215,456,237
Vegas_483.jpg,650,650,parking lot,371,397,486,420
Vegas_483.jpg,650,650,parking lot,498,426,523,506
Vegas_483.jpg,650,650,parking lot,273,525,298,589
Vegas_483.jpg,650,650,parking lot,96,570,225,600
Vegas_454.jpg,650,650,parking lot,54,346,76,431
Vegas_616.jpg,650,650,parking lot,399,415,650,641
Shanghai_683.jpg,650,650,parking lot,17,299,645,650
Shanghai_683.jpg,650,650,parking lot,183,48,650,294
Shanghai_1024.jpg,650,650,parking lot,276,15,317,33
Shanghai_1024.jpg,650,650,parking lot,304,39,348,56
Shanghai_1024.jpg,650,650,parking lot,334,65,379,83
Shanghai_1024.jpg,650,650,parking lot,372,95,414,114
Shanghai_1024.jpg,650,650,parking lot,400,126,441,143
Shanghai_1024.jpg,650,650,parking lot,436,151,475,170
Shanghai_1024.jpg,650,650,parking lot,472,181,508,201
Shanghai_1024.jpg,650,650,parking lot,507,212,548,232
Shanghai_1024.jpg,650,650,parking lot,539,239,579,262
Shanghai_1024.jpg,650,650,parking lot,573,265,612,287
Shanghai_1024.jpg,650,650,parking lot,605,295,646,316
Vegas_118.jpg,650,650,parking lot,264,239,425,308
Vegas_118.jpg,650,650,parking lot,278,289,333,328
Vegas_218.jpg,650,650,parking lot,81,82,106,223
Vegas_218.jpg,650,650,parking lot,6,226,84,249
Vegas_218.jpg,650,650,parking lot,136,94,160,257
Vegas_218.jpg,650,650,parking lot,593,495,617,581
Vegas_218.jpg,650,650,parking lot,48,7,88,25
Shanghai_143.jpg,650,650,parking lot,135,436,291,513
Shanghai_1016.jpg,650,650,parking lot,23,140,42,198
Shanghai_1016.jpg,650,650,parking lot,10,198,29,256
Vegas_452.jpg,650,650,parking lot,534,405,554,474
Vegas_452.jpg,650,650,parking lot,596,580,625,648
Vegas_452.jpg,650,650,parking lot,555,298,574,321
Vegas_452.jpg,650,650,parking lot,35,3,60,51
Vegas_452.jpg,650,650,parking lot,274,403,299,485
Vegas_452.jpg,650,650,parking lot,138,279,178,307
Vegas_183.jpg,650,650,parking lot,59,396,81,550
Vegas_183.jpg,650,650,parking lot,81,376,147,399
Vegas_183.jpg,650,650,parking lot,274,377,306,397
Vegas_183.jpg,650,650,parking lot,238,430,261,504
Vegas_183.jpg,650,650,parking lot,290,425,315,504
Vegas_183.jpg,650,650,parking lot,366,432,391,471
Vegas_183.jpg,650,650,parking lot,365,485,392,518
Vegas_183.jpg,650,650,parking lot,417,483,440,514
Vegas_183.jpg,650,650,parking lot,442,481,466,535
Vegas_183.jpg,650,650,parking lot,444,544,467,578
Vegas_183.jpg,650,650,parking lot,494,433,517,462
Vegas_183.jpg,650,650,parking lot,526,431,549,464
Vegas_183.jpg,650,650,parking lot,381,381,525,400
Vegas_183.jpg,650,650,parking lot,606,380,649,398
Vegas_183.jpg,650,650,parking lot,150,544,174,591
Vegas_183.jpg,650,650,parking lot,203,545,227,588
Vegas_183.jpg,650,650,parking lot,495,484,518,534
Vegas_183.jpg,650,650,parking lot,525,482,547,537
Vegas_183.jpg,650,650,parking lot,601,430,624,478
Vegas_183.jpg,650,650,parking lot,602,483,624,513
Vegas_183.jpg,650,650,parking lot,115,436,138,485
Vegas_248.jpg,650,650,parking lot,406,165,647,187
Vegas_248.jpg,650,650,parking lot,318,3,341,52
Vegas_248.jpg,650,650,parking lot,23,214,44,244
Vegas_248.jpg,650,650,parking lot,320,535,441,555
Vegas_248.jpg,650,650,parking lot,527,535,559,556
Vegas_248.jpg,650,650,parking lot,182,536,212,557
Vegas_251.jpg,650,650,parking lot,63,39,105,60
Vegas_251.jpg,650,650,parking lot,132,39,165,57
Vegas_251.jpg,650,650,parking lot,342,35,392,55
Vegas_251.jpg,650,650,parking lot,417,38,447,57
Vegas_251.jpg,650,650,parking lot,606,37,644,56
Vegas_251.jpg,650,650,parking lot,478,366,535,385
Vegas_251.jpg,650,650,parking lot,603,366,647,385
Vegas_347.jpg,650,650,parking lot,397,272,428,515
Vegas_347.jpg,650,650,parking lot,595,397,617,503
Vegas_347.jpg,650,650,parking lot,595,511,621,650
Vegas_347.jpg,650,650,parking lot,578,14,599,143
Vegas_347.jpg,650,650,parking lot,209,14,240,84
Vegas_442.jpg,650,650,parking lot,454,64,629,85
Vegas_442.jpg,650,650,parking lot,415,5,446,51
Vegas_54.jpg,650,650,parking lot,341,127,366,321
Vegas_54.jpg,650,650,parking lot,380,141,406,337
Vegas_54.jpg,650,650,parking lot,87,328,112,350
Vegas_54.jpg,650,650,parking lot,117,115,176,136
Vegas_54.jpg,650,650,parking lot,253,114,280,136
Vegas_54.jpg,650,650,parking lot,131,5,153,74
Vegas_54.jpg,650,650,parking lot,181,5,206,74
Vegas_54.jpg,650,650,parking lot,594,10,619,111
Vegas_54.jpg,650,650,parking lot,168,373,196,391
Vegas_167.jpg,650,650,parking lot,212,525,239,598
Vegas_167.jpg,650,650,parking lot,188,525,213,598
Vegas_167.jpg,650,650,parking lot,214,604,240,642
Vegas_167.jpg,650,650,parking lot,187,605,213,645
Vegas_167.jpg,650,650,parking lot,266,527,290,596
Vegas_167.jpg,650,650,parking lot,292,535,314,598
Vegas_167.jpg,650,650,parking lot,264,606,290,645
Vegas_167.jpg,650,650,parking lot,291,607,316,646
Vegas_444.jpg,650,650,parking lot,27,303,139,324
Vegas_444.jpg,650,650,parking lot,143,299,253,321
Vegas_444.jpg,650,650,parking lot,230,254,257,272
Vegas_444.jpg,650,650,parking lot,524,251,641,270
Vegas_444.jpg,650,650,parking lot,485,290,645,313
Vegas_377.jpg,650,650,parking lot,112,14,143,158
Vegas_377.jpg,650,650,parking lot,120,166,148,280
Vegas_377.jpg,650,650,parking lot,4,272,52,293
Shanghai_871.jpg,650,650,parking lot,399,77,465,121
Vegas_384.jpg,650,650,parking lot,26,139,53,238
Vegas_384.jpg,650,650,parking lot,53,108,93,127
Vegas_384.jpg,650,650,parking lot,186,107,226,124
Vegas_384.jpg,650,650,parking lot,348,103,536,120
Vegas_384.jpg,650,650,parking lot,107,140,234,162
Vegas_384.jpg,650,650,parking lot,365,168,386,225
Vegas_384.jpg,650,650,parking lot,366,240,397,277
Vegas_384.jpg,650,650,parking lot,367,299,394,362
Vegas_384.jpg,650,650,parking lot,377,391,402,438
Vegas_384.jpg,650,650,parking lot,118,457,287,481
Vegas_384.jpg,650,650,parking lot,315,457,370,475
Vegas_384.jpg,650,650,parking lot,89,390,122,454
Vegas_384.jpg,650,650,parking lot,81,287,112,375
Vegas_384.jpg,650,650,parking lot,73,166,104,269
Vegas_384.jpg,650,650,parking lot,72,503,153,521
Vegas_384.jpg,650,650,parking lot,163,503,285,520
Vegas_384.jpg,650,650,parking lot,81,524,150,546
Vegas_384.jpg,650,650,parking lot,162,519,284,547
Vegas_384.jpg,650,650,parking lot,71,618,91,650
Vegas_384.jpg,650,650,parking lot,226,615,248,650
Vegas_384.jpg,650,650,parking lot,272,571,295,625
Vegas_384.jpg,650,650,parking lot,300,578,330,622
Vegas_384.jpg,650,650,parking lot,342,534,372,650
Vegas_384.jpg,650,650,parking lot,592,535,621,650
Vegas_384.jpg,650,650,parking lot,554,475,650,495
Vegas_384.jpg,650,650,parking lot,492,170,527,299
Vegas_384.jpg,650,650,parking lot,511,316,538,476
Vegas_384.jpg,650,650,parking lot,445,148,473,253
Vegas_384.jpg,650,650,parking lot,404,148,432,201
Vegas_328.jpg,650,650,parking lot,543,236,613,258
Vegas_328.jpg,650,650,parking lot,476,178,500,242
Vegas_328.jpg,650,650,parking lot,480,2,504,65
Vegas_328.jpg,650,650,parking lot,237,605,315,628
Shanghai_684.jpg,650,650,parking lot,42,121,250,370
Shanghai_684.jpg,650,650,parking lot,288,233,414,485
Shanghai_684.jpg,650,650,parking lot,437,335,631,551
Vegas_473.jpg,650,650,parking lot,97,166,149,195
Vegas_473.jpg,650,650,parking lot,100,209,143,234
Vegas_473.jpg,650,650,parking lot,183,168,383,193
Vegas_473.jpg,650,650,parking lot,388,191,418,262
Vegas_473.jpg,650,650,parking lot,163,209,309,231
Shanghai_1232.jpg,650,650,parking lot,181,444,200,468
Shanghai_1232.jpg,650,650,parking lot,173,465,195,486
Shanghai_1232.jpg,650,650,parking lot,157,487,179,512
Shanghai_1232.jpg,650,650,parking lot,149,508,171,531
Shanghai_1232.jpg,650,650,parking lot,145,431,166,455
Shanghai_1232.jpg,650,650,parking lot,133,456,157,478
Shanghai_1232.jpg,650,650,parking lot,119,481,142,502
Shanghai_1232.jpg,650,650,parking lot,108,502,128,524
Vegas_412.jpg,650,650,parking lot,1,505,96,527
Vegas_412.jpg,650,650,parking lot,106,508,177,527
Vegas_412.jpg,650,650,parking lot,183,550,205,599
Vegas_412.jpg,650,650,parking lot,182,610,204,650
Vegas_412.jpg,650,650,parking lot,130,577,157,650
Vegas_412.jpg,650,650,parking lot,9,544,115,572
Vegas_412.jpg,650,650,parking lot,335,582,524,598
Vegas_412.jpg,650,650,parking lot,530,597,557,650
Vegas_412.jpg,650,650,parking lot,429,615,486,650
Vegas_412.jpg,650,650,parking lot,377,619,417,650
Vegas_412.jpg,650,650,parking lot,292,609,321,650
Vegas_376.jpg,650,650,parking lot,2,228,221,250
Vegas_376.jpg,650,650,parking lot,136,265,191,293
Vegas_376.jpg,650,650,parking lot,284,287,344,331
Vegas_376.jpg,650,650,parking lot,287,371,312,411
Vegas_376.jpg,650,650,parking lot,340,344,367,436
Vegas_376.jpg,650,650,parking lot,343,449,366,547
Vegas_376.jpg,650,650,parking lot,291,472,312,515
Vegas_215.jpg,650,650,parking lot,148,74,201,114
Vegas_215.jpg,650,650,parking lot,6,257,74,303
Shanghai_875.jpg,650,650,parking lot,364,433,406,504
Shanghai_875.jpg,650,650,parking lot,402,527,437,586
Shanghai_875.jpg,650,650,parking lot,427,589,457,634
Shanghai_875.jpg,650,650,parking lot,313,356,343,407
Shanghai_604.jpg,650,650,parking lot,481,346,556,429
Shanghai_604.jpg,650,650,parking lot,527,441,603,501
Vegas_277.jpg,650,650,parking lot,77,138,142,181
Vegas_505.jpg,650,650,parking lot,274,149,300,235
Vegas_427.jpg,650,650,parking lot,210,149,232,299
Vegas_427.jpg,650,650,parking lot,260,193,284,290
Vegas_427.jpg,650,650,parking lot,291,125,496,141
Vegas_427.jpg,650,650,parking lot,511,121,650,139
Vegas_427.jpg,650,650,parking lot,604,168,632,267
Vegas_427.jpg,650,650,parking lot,283,164,413,187
Vegas_427.jpg,650,650,parking lot,9,336,32,399
Vegas_427.jpg,650,650,parking lot,34,435,112,462
Vegas_427.jpg,650,650,parking lot,4,519,30,648
Vegas_427.jpg,650,650,parking lot,63,505,86,650
Vegas_427.jpg,650,650,parking lot,65,460,83,493
Vegas_427.jpg,650,650,parking lot,451,423,471,593
Vegas_427.jpg,650,650,parking lot,485,604,650,626
Vegas_427.jpg,650,650,parking lot,479,340,500,423
Vegas_427.jpg,650,650,parking lot,275,354,438,409
Vegas_427.jpg,650,650,parking lot,190,313,255,448
Vegas_427.jpg,650,650,parking lot,260,426,417,450
Vegas_427.jpg,650,650,parking lot,273,310,414,338
Shanghai_328.jpg,650,650,parking lot,115,414,207,474
Vegas_239.jpg,650,650,parking lot,10,71,83,96
Shanghai_1339.jpg,650,650,parking lot,311,403,354,427
Shanghai_1219.jpg,650,650,parking lot,127,134,159,168
Shanghai_1219.jpg,650,650,parking lot,143,104,176,135
Shanghai_1219.jpg,650,650,parking lot,160,83,189,104
Shanghai_1219.jpg,650,650,parking lot,139,79,168,105
Shanghai_1219.jpg,650,650,parking lot,123,106,154,132
Shanghai_1219.jpg,650,650,parking lot,109,137,143,156
Vegas_378.jpg,650,650,parking lot,51,355,71,393
Vegas_378.jpg,650,650,parking lot,59,582,83,648
Vegas_378.jpg,650,650,parking lot,42,178,65,207
Vegas_287.jpg,650,650,parking lot,65,529,179,575
Vegas_287.jpg,650,650,parking lot,206,562,335,619
Vegas_287.jpg,650,650,parking lot,228,521,354,570
Vegas_287.jpg,650,650,parking lot,120,494,165,528
Vegas_287.jpg,650,650,parking lot,6,512,37,539
Vegas_453.jpg,650,650,parking lot,167,392,210,417
Vegas_453.jpg,650,650,parking lot,221,395,272,424
Vegas_453.jpg,650,650,parking lot,293,404,349,426
Vegas_453.jpg,650,650,parking lot,356,408,382,431
Vegas_453.jpg,650,650,parking lot,152,532,188,557
Vegas_453.jpg,650,650,parking lot,210,538,257,562
Vegas_453.jpg,650,650,parking lot,282,542,333,566
Vegas_453.jpg,650,650,parking lot,153,577,188,596
Vegas_453.jpg,650,650,parking lot,206,580,261,600
Vegas_453.jpg,650,650,parking lot,272,579,329,607
Vegas_453.jpg,650,650,parking lot,153,620,260,640
Vegas_453.jpg,650,650,parking lot,265,630,333,650
Vegas_453.jpg,650,650,parking lot,30,529,69,549
Vegas_453.jpg,650,650,parking lot,23,432,81,451
Vegas_453.jpg,650,650,parking lot,43,256,64,330
Vegas_453.jpg,650,650,parking lot,35,333,60,396
Vegas_453.jpg,650,650,parking lot,10,242,31,317
Vegas_453.jpg,650,650,parking lot,4,325,26,393
Vegas_453.jpg,650,650,parking lot,22,78,43,184
Vegas_453.jpg,650,650,parking lot,159,436,200,459
Vegas_453.jpg,650,650,parking lot,217,442,269,463
Vegas_453.jpg,650,650,parking lot,290,448,344,468
Vegas_453.jpg,650,650,parking lot,347,548,370,562
Shanghai_823.jpg,650,650,parking lot,4,532,69,570
Shanghai_823.jpg,650,650,parking lot,82,509,163,551
Shanghai_823.jpg,650,650,parking lot,168,487,242,527
Shanghai_823.jpg,650,650,parking lot,2,468,97,495
Shanghai_823.jpg,650,650,parking lot,105,444,182,458
Shanghai_823.jpg,650,650,parking lot,184,421,223,442
Shanghai_823.jpg,650,650,parking lot,4,586,64,611
Shanghai_823.jpg,650,650,parking lot,77,570,145,593
Vegas_386.jpg,650,650,parking lot,67,162,159,186
Vegas_386.jpg,650,650,parking lot,170,167,242,189
